Job Title,Job ID,Location,Description,Apply Link
"Principal Product Manager Technical—AI & Media Intelligence, Amazon Photos",8031558e-85c9-4674-b4a9-142b8564bf23,"IN, KA, Bengaluru","Amazon Photos helps consumers preserve and relive their memories. The service comes with unlimited photo storage for Prime members and is one of the largest used Prime benefits in 8 countries around the world. Amazon Photos' apps are available on iOS (4.8 rating), Android (4.7 rating), Web, Desktop, Fire Tablet & Fire TV. The service is also integrated into Alexa+ devices such as Echo Show and Fire TV and powers the ambient and AI-driven experiences on these devices. In 2025, the business released new natural language search, integrated with voice-based experiences on Alexa+ and is building a variety of AI-powered experiences that are in the process of being released to customers.

We are hiring a Principal Product Manager Technical to lead product strategy for Amazon Photos' AI and media intelligence capabilities. This is a high-impact, high-autonomy role: you will be the sole Product Manager embedded within our Bangalore engineering organization, driving vision and roadmap for our most strategic technology investments. You will operate with significant independence while partnering closely with US-based product leadership to ensure alignment with Amazon Photos' global strategy. As the only PM in Bangalore, you will also steward product culture—mentoring engineers on product thinking and fostering customer obsession. This role offers significant growth potential.

You will own product strategy for three critical areas: advancing face clustering to help customers organize photos of the people who matter most; launching pet detection and clustering to extend these features to the pets in customers' families; and pioneering semantic understanding for video to unlock new ways to search and rediscover memories. Beyond these, you will pursue high-priority opportunities as the AI/ML landscape evolves.

We're looking for an entrepreneurial leader who thrives in ambiguity, brings clarity to complex technical initiatives, and earns trust as a genuine partner to engineering and science teams. The right candidate has a passion for photos and video, understands the emotional weight of personal memories, and is motivated by helping customers preserve and rediscover the moments that matter most.


Key job responsibilities
•	Define and drive product vision, strategy, and roadmap for AI-powered media intelligence including face clustering, pet detection and clustering, and video semantic understanding
•	Serve as product leader for the Bangalore engineering organization, providing strategic direction, prioritization, and day-to-day decision-making
•	Operate with high ownership while collaborating closely with US-based product leadership across time zones
•	Partner with engineering and applied science teams to translate ML and computer vision capabilities into delightful customer experiences
•	Define success metrics, analyze data, and iterate to improve accuracy, performance, and customer satisfaction
•	Collaborate with Amazon Photos, Alexa, Echo Show, and Fire TV teams to ensure AI capabilities integrate seamlessly across Amazon's ecosystem
•	Identify and pursue opportunities that advance Amazon Photos' mission
•	Represent the Bangalore organization's capabilities and roadmap to senior leadership

A day in the life
Your day starts with a US product leadership sync before collaborating with Bangalore engineering & applied science partners. You might analyze face clustering accuracy, debate whether we can distinguish a customer's golden retriever from their neighbor's, or write requirements for video semantic search. You end the day knowing your features will help a parent find every photo of their child's first year, or someone rediscover a video of a pet they miss. No two days look the same. The AI is pioneering, the problems are complex, and the impact is real. Every day you're helping millions keep cherished memories alive.",https://account.amazon.com/jobs/3158264/apply
"Senior Product Manager - Tech, TimeHub",81c82204-c4de-4101-9da3-10abcd94feb2,"IN, TS, Hyderabad","TimeHub team's charter is to build a world-class product which meets time, attendance and pay computation needs for over 2 Million hourly associates across Amazon businesses. People Technology is the central hub for all Amazon people data. Our product and technology provides the foundation for a multitude of key human resource processes, from on-boarding of tens of thousands of temporary employees during peak holiday season, capturing tiem related events across an associate's day to day activities, to integrating critical employee data to internal and external systems. We implement and build highly secure, global software that allows Amazon to effectively manage the workforce, resulting in a better employee experience and a better bottom line.

Key job responsibilities
Managing TimeHub roadmap across geographies
Responsible for key product areas such as pay calculation
Stakeholder, business management",https://account.amazon.com/jobs/3192972/apply
"Sr Technical Program Manager, Alexa Ads",8419affa-c896-450f-af2f-95af38b4aed2,"IN, KA, Bengaluru","Alexa is the Amazon cloud service that powers Echo: the world’s best AI-powered digital personal assistant. We're seeking an experienced Sr Technical Program Manager to lead key Monetization initiatives for Amazon Alexa. This is an exciting opportunity to transform and shape the business while building delightful experiences on Alexa!

We are a product and engineering team building products and underlying services to enable monetization experiences on Alexa. This team is special in 3 ways: (1) we have an impactful core mission with high visibility and revenue goals, (2) we are building innovative products both for end Alexa customers and advertisers (3) we encourage all members of the team to own and shape the roadmap and contribute to the success of the business. Come join a team that thrives on innovation, delighting customers, while driving business success!

Experience in the following domains is preferred: e-commerce, online advertising, search, AI powered personal assistants, and related areas.

Key job responsibilities
In this role you will be responsible for scoping and delivering large projects end-to-end. Responsibilities include collection of business requirements, translating requirements to specs, driving project schedules from design to release, and managing production launches. You will lead and coordinate design/implementation efforts between teams to develop optimal solutions. You will be expected to make appropriate tradeoffs to optimize time-to-market, clearly communicate goals, roles, responsibilities, and desired outcomes to internal cross-functional and remote project teams.

About the team
Alexa is the Amazon cloud service that powers Echo: the world’s best AI-powered digital personal assistant. We're seeking an experienced Sr Technical Program Manager to lead key Monetization initiatives for Amazon Alexa. This is an exciting opportunity to transform and shape the business while building delightful experiences on Alexa!",https://account.amazon.com/jobs/3189623/apply
Executive Business Partner,87ef57cd-c1e3-4aee-b84c-4f67ab4b30e1,"US, CA, San Francisco","If you are interested in this position, please apply on Twitch's Career site https://www.twitch.tv/jobs/en/

About Us:

Twitch is the world’s biggest live streaming service, with global communities built around gaming, entertainment, music, sports, cooking, and more. It is where thousands of communities come together for whatever, every day.

We’re about community, inside and out. You’ll find coworkers who are eager to team up, collaborate, and smash (or elegantly solve) problems together. We’re on a quest to empower live communities, so if this sounds good to you, see what we’re up to on LinkedIn and X, and discover the projects we’re solving on our Blog. Be sure to explore our Interviewing Guide to learn how to ace our interview process.

About the Role

Twitch is hiring an Executive Business Partner to provide support and collaboration to the VP of Product and VP of Engineering. You will be part of a dynamic EBP Team that requires high organization and responsiveness; and will be reporting directly to the VP of Product. You are eager to take on a position that extends beyond traditional administrative responsibilities to involve project management and operational coordination.

You can work at our HQ in San Francisco, CA.

 

You Will

- Manage complex calendaring and events based on Executive and Team priorities, while proactively resolving scheduling conflicts
- Create confidential presentations and correspondence for internal executives and external communications
- Gain knowledge of team and overall Twitch business; serve as a strategic partner to the executive and their extended team
- Coordinate domestic and international travel and accommodations
- Manage expense reporting and approval on executives' behalf
- Work with other EBPs across Twitch, Amazon, and external companies
         Team Support:

- Manage attendees, agenda, and logistics of all recurring meetings and departmental events (offsites, All Hands, and conferences) while anticipating conflict
- Develop processes to improve Rhythm of Business, managing its implementation across the organization
- Manage logistics and strategic coordination of our operational planning (e.g. Amazon strategic deliverables, organizational budget, headcount planning, and space planning)
- Available to sit in on executive meetings, while capturing notes and key decisions
- Be a Twitch culture ambassador - create swag, recognition around employee milestones, and team building events
- Manage onboarding of new team members, including potential management of other EBPs

Perks
* Medical, Dental, Vision & Disability Insurance
* 401(k)
* Maternity & Parental Leave
* Flexible PTO
* Amazon Employee Discount",https://account.amazon.com/jobs/3193761/apply
"Senior Product Manager, Video Commerce",927c88df-c4d1-4e75-9c5e-c9bf3faae52b,"IN, KA, Bengaluru","Do you believe video is worth a thousand words when it comes to helping you decide what to buy online? Come join the team that is redefining how Amazon customers use videos to make better purchase decisions! We create and power video experiences across Amazon with videos from sellers, vendors, influencers and publishers. We're now redefining the future of e-commerce to create high-quality, personalized shopping video content at unprecedented scale. 

As a Senior Product Manager on this team, you will be at the forefront of this revolution, driving the strategy and execution to deliver seamless, engaging video experiences that delight Amazon customers across emerging markets. You will research our different customer segments to understand their goals and motivations when it comes to using video as part of their decision making process and for shopping inspiration. You will be responsible for thinking big to identify experiments and new product ideas to encourage customers to engage with different kinds of video experiences on Amazon. You will experiment and use your learnings to define the product roadmap and will work closely with the technology team to deliver elegant experiences.
     
If you enjoy working on consumer facing products, partner with world class engineers, scientists and UX designers, and work on innovative products that drive impact, then we should talk!
  

Key job responsibilities
You will
* Articulate the vision and roadmap for video shopping experiences for Amazon emerging markets.
* Scale the production of high-quality, personalized shopping videos across Amazon using state-of-the-art generative AI models
* Develop new video formats and experiences that enhance product discovery, evaluation, and inspiration for Amazon customers
* Drive the integration of shopping videos across key shopping experiences like search, product detail pages, and brand stores
* Analyze customer feedback and behavior to continuously improve the quality, relevance, and engagement of videos",https://account.amazon.com/jobs/3137942/apply
"Sr. Product Manager - Tech, FinTech Accounting",9614e3ff-23c8-458b-8585-ae101afd8d2b,"IN, KA, Bengaluru","Are you interested in building high-performance, globally scalable Financial systems and infrastructure that support Amazon's current and future growth? Are you seeking an environment where you can drive innovation? Does the prospect of working with top finance and engineering talent get you charged up? If so, Amazon Finance Technology (FinTech) is for you!

Amazon FinTech is looking for a Senior Product Manager Technical (PM-T) to deliver long term scalable product that will help our Accounting and Finance customers improve financial reconciliations processes, accelerate financial close cycle, enhance controllership and reduce manual effort through automation.

We are seeking an experienced, results-oriented, self-motivated Technical Product Manager, having a bent for solving complex problems and delivering high quality technical products. You will be responsible for developing product strategy, defining product requirements working with global internal accounting teams, influencing stakeholders and engineering teams required to deliver an impactful product.

The ideal candidate for this role will have strong ownership, business and product sense combined with a solid understanding of financial and accounting concepts. You will need to thrive and succeed in an entrepreneurial environment without being hindered by ambiguity. High judgment, ability to influence, analytical talent, exceptional communications, the ability to partner with technical and non-technical stakeholders and leadership are essential to success in this role.

Key job responsibilities
- Define product requirements and execution strategy for an enterprise product

- Lead the product life cycle including vision, strategy, roadmap, requirements, user experience, delivery, launch, and support.

- Work with engineering, research, UX, technical program managers and stakeholders to deliver a successful product

- Collaborate with Amazon partner tech teams to ensure product re-usability and avoid redundancies.

- Managing both upwards and downwards communications effectively

About the team
FinTech’s charter is to enable Finance & Global Business Services (FGBS) teams, and amplify the benefit of FGBS teams to support the growth, expansion, and restructuring of the businesses. The Close Systems team owns coordination, execution and continuous improvement for month close processes across FGBS teams. We own developing automation to scale with Amazon’s growth, reduce manual effort and defects, streamline processes, and drive accountability across teams. The Close Systems team improves the financial close by developing automation to scale with Amazon’s growth, reduce manual effort and defects, streamline processes, and drive accountability across teams.",https://account.amazon.com/jobs/3134647/apply
Senior Product Manager,98f11960-78cc-4ed8-9c4f-5036c214f097,"IN, KA, Bengaluru","Amazon.com, Inc. seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the widest of selection at low price that drives Amazon’s flywheel.

The vision of Retail Business Services (RBS) Organization at Amazon is to accelerate Amazon’s flywheel by improving customer experience and enabling our Selling Partners (SPs) to grow their business with Amazon. RBS provides catalog augmentation and correction technologies for the Amazon selling community. Our solutions ensure information in Amazon's catalogs is both complete and comprehensive enough to give our customers a great shopping experience every time.

RBS is looking for a Senior Product Manager to lead the Product Strategy for RBS Growth Products. These products enable teams to 
find Shopping Mission defects that lead to Customer drop off. The Senior Product Manager is a bar-raising communicator, both verbal and written, and is a well-respected leader within the business. This role requires the ability to influence across stakeholder teams to drive alignment and requires a highly effective and established leader to navigate effectively. This role requires clear articulation of complex problems and proposed solutions and requires high judgement to ensure the right leaders are involved in decisions and regularly informed on progress. This role aligns teams towards clear priorities and advocates for investment delivering large, complex business initiatives, with clear mechanisms that audit progress towards shared goals and regularly reports results to ensure long-term business success. The lead will build and scale products to uncover critical defects across the Amazon shopping journey: spanning across product discovery, evaluation, and purchase completion. These systemic problems impact the customer shopping journey- from how customers discover and evaluate products to their ability to complete purchases. This role will be at the center of collaboration between multiple world wide teams in re-imagining the experience for customers.

Key requirements for this role:

-5+ years of product or program management experience

-5+ years of blending product and program management skills to execute strategic initiatives about process creation, standardization, and improvement experience

-Bachelor's degree

-Experience owning/driving roadmap strategy and definition

-Experience with end to end product delivery

-Experience with feature delivery and tradeoffs of a product

-Experience as a product manager or owner

-Experience owning technology products",https://account.amazon.com/jobs/3142778/apply
"Sr. Product Manager, IN Prime",999b48d8-95d0-46d3-8937-ca8749b254db,"IN, KA, Bengaluru","Sr. Product Manager, IN Prime Acquisitions
   
How often have you had an opportunity to build the acquisition growth engine for Prime - one of the largest and loved subscription programs in India? We are looking for someone who is passionate and obsessed about customers, understands their needs and is looking for opportunities to build world class products that will help customers join Prime and get the best of benefits across shopping, shipping, entertainment, music and more. If you are someone who thrives in ambiguity, and balances dive deep with high judgement, looking around the corners to invent around constraints - we have the role for you. The Senior Product Manager for India Prime Acquisitions will manage and define the end to end roadmap of who, how and when we upsell Prime to customers on the Amazon app. Not only will the role play a defining role in devising the growth strategy for Prime in India, the role is expected to influence other worldwide locales with worldwide first innovations. 
   
In this context, India Prime is looking for an experienced Product leader for Prime member  Acquisitions. You will lead the product vision ,strategy and own the product portfolio for this business in India. You will deliver a multi-year product charter for renewals across different plans and channels. Role offers an exciting intellectual opportunity to solve for multiple whitespaces and steer your career pace as we scale.
   
Responsibilities: 
- Responsible for defining a customer insight , data driven product vision, roadmap , write BRDs, user stories , technical design reviews, prioritizing  and executing in a high expectation environment.
- Work with technology (IN and global) to build exceptional products. Anticipating bottlenecks, independently drive tradeoffs decisions balancing  business needs versus technical or operational constraints.
 -  Collaborate/influence various stakeholders at multiple levels , local/global , functions- tech, UX, Marketing , Legal , Finance , Machine Learnings, Data sciences, Amazon wide business teams.
-  Own  reporting to leadership through launch announcements, monthly updates, status updates.
- Develop the long-term strategy for your portfolio, aligning it to the goals of the organization and translate them into an achievable multi – year roadmap.",https://account.amazon.com/jobs/3184603/apply
"Senior Technical Program Manager, CoSS",9ba9039d-5cfb-4951-801e-4413bc06ad67,"IN, KA, Bengaluru","The Senior Technical Program Manager in Amazon Compliance Services will lead technology compliance initiatives across multiple organizations impacting each and every person buying, selling, or handling Amazon products will be your customer.

Amazonians work from the office five days per week, and you would work shoulder to shoulder with fast-growing Compliance Services technical teams.

In the compliance technology organization, we own ensuring that products at Amazon are compliant with all legal, trade, product safety, environmental and food safety requirements.

We focus on the safety of all our customers and employees, creating a world-class experience for our millions of vendors and sellers world-wide, and inventing the best business and regulatory models for safe and sustainable chains in our industries. Amazon is driven by being “the world’s most customer centric company.""

We're looking for a unique technical expert to drive cross-organizational projects to build scalable, reusable products that help Amazon demonstrate compliance spanning numerous worldwide regulations.

Key job responsibilities
As a Senior Technical Program Manager, you have an entrepreneurial spirit and want to make a big impact on Amazon and its customers. You enjoy building massive scale and high performance systems but also have a bias for delivering simple and incremental solutions to complex problems.

You will work alongside product management, research, design, and engineering to define and build the essential lovable product. Along the way you’ll need to identify opportunity for improvements and put processes and tools in place to scale the program and support continual efficiency gains.

You will be required to track, communicate status on and independently drive issues to resolution. Cross-team coordination, project management and an ability to learn and understand new technology are essential. Each and every person buying, selling, or handling Amazon products will be your customer.

If you’d like to make a real-world difference by working hard, having fun, and making history, this is the team for you!

About the team
Compliance Shared Services (CoSS) develops services which provide a singular best-in-class set of experiences, fulfilling compliance requirements for sellers and vendors. Our team works on the premise of building pluggable and reusable experiences and services which are configuration driven and scale to millions of sellers, millions of SKUs and de-risk multi-Billion GMS.",https://account.amazon.com/jobs/3189992/apply
"Senior Category Manager, Everyday Essentials",c61cfc40-14ff-48e1-92e5-01aca471176c,"IN, KA, Bengaluru","We are looking for talented, driven and experienced individual for the Amazon fresh and Amazon Now program team in core consumables. 

Amazon Now is Amazon's Quick Commerce program, while Amazon Fresh is Amazon's lead basket grocery program.

The program is highly cross functional in nature and requires a number of India first solutions to be created.

It is an important role that will contribute to success of the business by enabling management of critical workstreams through planning, reporting, and review mechanisms
Joining the team means partnering with a dynamic and creative group who set a high bar for innovation and success in a fast-paced and changing environment.



Key job responsibilities
Key job responsibilities
- Manage various business critical workstreams
- Own Pricing, Promotions and Selection across both Amazon Now and Amazon Fresh.
- Gain in-depth knowledge of how the business operates and effectively convert program objectives into plan.
- Own and publish various key updates and reports
- Manage multiple stakeholders to support the execution of program plan",https://account.amazon.com/jobs/3184596/apply
"Senior Product Manager, Amazon",cb66961f-13c4-4c64-9f63-f05bd75c007e,"IN, KA, Bengaluru","Amazon Global Selling Experience team is seeking an experienced Product Manager to for an exciting new program focused on cross-border selling and international expansion. You will be responsible for driving the Seller Experience for Amazon Global Selling. Amazon Global Selling is the next frontier for the marketplace and allows sellers to sell across the Globe. You will be responsible for driving the product strategy, product vision, roadmap, implementation (with technology teams), product marketing and feature adoption.

You will need to develop a deep understanding of cross-border trade, regulations, logistics, payments and seller/customer needs.



Key job responsibilities
Product strategy and direction: Continually assess the needs of sellers, market trends, competitive opportunities and threats in defining and evolving the Amazon Global Selling product strategy in your area of product ownership. Define both long term strategy and short term plans to achieve the product vision and deliver business results. You will also contribute to the overall business and marketing strategy in your area of focus.
· Roadmap Planning: Ensure consistent execution of product lifecycle processes from concept to launch. Provide value-based prioritization of product development initiatives to ensure maximum ROI and market-driven alignment. Deliver world-class innovation in features, usability and product performance in consistent cadence of releases. Manage a cross-functional process for prioritizing, delivering and launching major product releases.
· Requirements Definition: Develop comprehensive product plans, incorporating market requirements, define the competitive arena, and establish the objectives, strategies, and actions required to achieve business goals. Produce high quality requirements documents and effectively prioritize and manage the scope of each product launch to deliver key capabilities on time and on budget. Writes user stories to communicate customer needs in an Agile development environment. Work closely with Legal and Tax on regulations and compliance requirements to eliminate seller adoption bottlenecks.
· Product Roll-out: Create and execute go-to-market plans for new features. Monitor key performance metrics to ensure product performance and identify optimisation opportunities. Partner closely with the business teams to drive adoption and ensure processes for on boarding that are easy and intuitive.

A day in the life
The ideal candidate will be enthusiastic about managing challenging, complex and ambiguous projects across multiple teams and locations. We are looking for a tenured Product leader who shares Amazon's passion for the customer—someone who understands the importance of compelling features and functionalities in driving great experience. In addition, the candidate will also be able to influence without authority and earn trust of a wide range of cross-functional, tech/non-tech stakeholders.",https://account.amazon.com/jobs/3150037/apply
"Principal Product Manager, ASA",d093381a-1d41-4b7c-8b4a-5506701568fb,"IN, KA, Bengaluru","Lead the transformation of enterprise decision-making at Amazon by building the Amazon Sentiment Analyzer (ASA), a premier intelligence hub for Amazon’s senior leaders across the Stores and Devices Organization. As Principal Product Manager for ASA, you'll own the product strategy and execution for an intuitive interface that provides real-time access to CX and business intelligence insights derived from over 5 billion customer, seller, and operational interactions annually. This is a high-visibility role with exposure to Amazon's senior leadership, including VPs across retail categories, operations, and product teams. You'll be responsible for bridging the gap between leadership intuition and data-driven evidence, enabling faster strategic decisions that directly impact customer experience.

Key job responsibilities
•	Own the end-to-end product strategy for ASA, from current pilot phase through enterprise-wide deployment across Amazon's leadership ecosystem
•	Define and execute the product roadmap that transforms ASA into an essential daily workflow tool for senior leaders
•	Drive the integration strategy with relevant tools, systems and processes to embed ASA into critical decision-making forums
•	Partner with senior leadership to identify high-impact use cases and measure success through reduced decision-making time and increased insight exploration
•	Design and execute a comprehensive GTM strategy; Define success metrics and KPIs that demonstrate ASA's impact on decision-making speed and quality
•	Drive user research and feedback collection from senior leaders to continuously improve the conversational AI interface and insight delivery",https://account.amazon.com/jobs/3123630/apply
"Senior Product Manager, India Global Trade",d64c0847-9702-4c08-baa5-c992639f808f,"IN, KA, Bengaluru","Amazon Services offers services to sellers in multiple countries to sell on Amazon websites globally and grow multi-channel commerce. See www.amazonservices.com for details of products and services. Amazon Global Selling is an important initiative to grow the Amazon Marketplace Seller Business around the world, with the India team focusing on helping Indian sellers list on other Amazon global marketplaces. This business will play an important role in Amazon’s mission to be the place where customers can find and discover anything they want to buy on Earth. We are looking for a Senior Product Manager. This person will have the exciting opportunity to deliver on a strategy to enable the growth of global selling from India and will play a key role in influencing policies impacting Manufacturers and Exporters in India wishing to sell on global Amazon websites. 
The India Global Selling Product team collaborates with many Amazon’s global teams to support the high-growth global selling business, continuously identify new opportunities, and drive new initiatives through design, development, launch, and post-launch management. We are seeking a talented, data driven, and proven Senior Product Manager to lead strategic initiatives in developing and optimizing solutions for India Global Selling. This role will be responsible for building innovative products and AI-driven solutions that enable sellers' success across their lifecycle on Amazon's global marketplaces. The ideal candidate should be able to work in a cross functional, fast-paced environment; has strong product/program management and communication skills and proven experience on influencing cross-org global stakeholders. 
Key Job Responsibilities:
•	Identify opportunities across the Global Selling seller life cycle, build new products/services to help the growth and success of GS sellers, define go-to-market strategy and drive the success of the products.
•	Identify operational inefficiencies faced by internal teams (Account Reps/Managers) and develop tools to enhance team productivity and decision-making capabilities
•	Design and develop AI-powered solutions to identify potential products in different functions 
•	Work with business and marketing functions to drive go-to-market plan
•	Drive continuous improvement in operational efficiency through technology innovation
•	Build and maintain strong relationships with stakeholders across different regions",https://account.amazon.com/jobs/3131333/apply
"Product Safety Policy Lead, Regulatory Intelligence, Safety, and Compliance",d8cb1b35-2e60-4e03-a603-9219e9ebe939,"IN, KA, Bengaluru","The Regulatory Intelligence, Safety and Compliance (RISC) team's charter is to protect Amazon customers from products that are illegal, illegally marketed, unsafe, or otherwise prohibited by Amazon policies. The Product Safety policy lead will own analysis and risk assessment activities required to formulate WW product safety polices. They will serve as our go-to subject matter expert for difficult questions regarding the optimal policies required to make scalable decisions related to product safety in product categories including but not limited to: electronics, batteries, and electrical products.

Key job responsibilities
• Responsible for conducting product safety risk assessments across a broad range of electrical products
• Make high-judgement decisions regarding policies related to product safety in order to meet WW regulatory obligations and enhance customer safety 
• Perform analysis of data from a variety of sources to identify possible risk indicators to support policy decisions 
• Coordinate with Legal teams to integrate legal and safety analysis in support of key policy decisions 
• Work with a wide range of cross-functional teams to communicate Amazon's safety and compliance strategies to stakeholders 
• Communicate regularly with leadership and ensure consistent reporting against commitments 
• Drafting and presenting strategies to enhance risk management practices, including analysis of industry practice 
Internal job description",https://account.amazon.com/jobs/3155824/apply
"Senior Product Manager - Tech, Amazon Appstore",da5e1a46-5631-4e37-a9cb-db7ef8ef7161,"IN, KA, Bengaluru","Join the Amazon Appstore team where we delight customers across devices with a vast selection of relevant apps, games, and services by making it effortless for developers to deliver delightful app experiences.

We are seeking a Senior Product Manager to lead our multi-year vision for developer app distribution and publishing experiences. If you're passionate about building products at global scale, creating elegant solutions for complex problems, and empowering developers to delight customer, we want to hear from you.

Key job responsibilities
- Shape Product Strategy: Define and deliver our multi-year vision and product strategy for an intuitive and fast app publishing experience. Own critical performance metrics for developer experiences and drive continuous improvement.
- Champion Developer Success: Act as a passionate advocate for 1P and 3P developers, leveraging data insights, developer feedback, and cross-functional inputs from our research, marketing, business development and solution architect team to identify and eliminate bottlenecks in the app publishing journey. Design experiences that enable developers to focus on building great customer experiences rather than wrestling with release management.
- Drive Cross-Functional Impact: Collaborate with Appstore teams, internal developers, and key 3P developer stakeholders to improve developer velocity. Champion cross-OS development initiatives to reduce the cost of making apps available across the entire Amazon Device ecosystem. 
- Lead with Global Perspective: Work with our high-energy, geographically distributed team across India and US regions. Build product experiences and technical solutions that deliver meaningful business impact in rapidly growing markets",https://account.amazon.com/jobs/3168226/apply
"Sr. Product Manager,  WW External Fulfillment",dd3c2207-fdbc-438f-9099-c5b80ce319dd,"IN, KA, Bengaluru","As we strive to be Earth's most customer-centric company, Amazon has reinvented how hundreds of millions of people shop online – providing Customers with the opportunity to find and discover virtually anything they want to buy and providing millions of Sellers with a platform for growing successful businesses. Thousands of Amazon Sellers ship their orders directly from their own warehouse and we are building software to help them offer their items through programs like Merchant Fulfilled Network. True to Amazon’s tenets, customer and seller obsession are always at the forefront of our decisions. We innovate and design our services and tools with a focus on customer and seller experience, followed by our focus on technology and worldwide scaling. The External Fulfillment team is looking for an experienced Program Manager III with experience in online, e-commerce logistics or fulfillment. You will be responsible for designing, launching, and driving adoption of new transportation and fulfillment initiatives that shape the future of the customer experience for merchant fulfilled shipments on Amazon. This position includes working extensively with third party carrier stakeholders internally and externally to drive adoption of MFN transportation offerings world-wide. A successful candidate will set work with 3P carriers, product teams, country leadership teams, and account management teams to clear hurdles to growth in WW marketplaces and allow sellers to deliver improved delivery experience for customers. Candidates will have an established background in transportation, program management, excellent communication skills, and a motivation to achieve results in a dynamic fast paced environment.

Key job responsibilities
 The key responsibilities include:

· Design and build product capabilities to unlock the Self-Delivery capability launch at scale. 
· Work across multiple customer and seller teams to deliver the new products/services in a timely fashion. Success in delivering this includes the ability to hold quality working backwards reviews with senior leaders to align on product vision and implementing it by influencing leaders across the company in Sales, Category, Seller Experience, Seller Enablement and Seller Marketing teams. 
· Responsible for solving difficult problems that do not have the obvious solutions. The PM also needs to continuously iterate to improve existing product capabilities. 
· Prioritize decisions and make tradeoffs for the portfolio of products, envision long term strategies in vision documents. Independently work with development teams to take them live and track post launch customer feedback and product usage.
· Responsible for the GTM of launched products, working with stakeholders to scale adoption, define seller/customer policies and identify opportunities for improving efficiencies across the program.",https://account.amazon.com/jobs/3116705/apply
"Program Manager, Supply chain, JWO, JWO Tech Field",e0316496-d0f9-420d-b97f-309aba3061cd,"IN, TS, Hyderabad","As part of the AWS Applied AI Solutions organization, we have a vision to provide business applications, leveraging Amazon’s unique experience and expertise, that are used by millions of companies worldwide to manage day-to-day operations. We will accomplish this by accelerating our customers’ businesses through delivery of intuitive and differentiated technology solutions that solve enduring business challenges. We blend vision with curiosity and Amazon’s real-world experience to build opinionated, turnkey solutions. Where customers prefer to buy over build, we become their trusted partner with solutions that are no-brainers to buy and easy to use. 

We are optimizing the shopping experience for Amazon’s Customers in the Physical retail space. This role will be a key member of the program team located in Hyderabad supporting Just Walk Out (JWO) tech and business teams. The successful candidate will be a self-starter comfortable with ambiguity, with strong attention to detail, an ability to work in a fast-paced, high-energy and ever-changing environment. The drive and capability to shape the business group strategy is a must.

A successful candidate will:
• Have the ability to work independently in a broad array of environments.
• Manage cross-functional project teams, planning and organizing, and executing complex projects across multiple organizations and stakeholders to enable the launch of new sites at scale.
• Build strong partnerships with operations leaders to understand improvement opportunities.
• Have the ability to work in fast-paced environment.
• Confidence operating in a highly ambiguous and iterative business space.
• High attention to detail including proven ability to manage multiple, competing priorities simultaneously.
• Willingness to challenge and influence senior leaders.
• Able to work in a diverse team

Key job responsibilities
•	Develop, review, approve, coordinate, and lead large, strategic projects / programs within Amazon Business Units (BUs) and across different geographies.
•	Build relationships and partner across cross-functional teams to build and execute on new initiatives and roadmaps.
•	Collaborate with global stakeholders and partners to deliver on project goals. Coordinate a portfolio of programs from inception to delivery.
•	Define and implement metrics to measure performance across procurement, operations and transportation logistics.
•	Compile, manage and report on weekly project metrics and be responsible for leading meetings to align on project requirements. 
•	Communicate program status updates to the stakeholders and senior leadership on a regular basis.
•	Provide program insights and data driven recommendations to support strategic decisions.

About the team
Diverse Experiences 
Amazon values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying. 

Why AWS 
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.

Work/Life Balance 
We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve. 

Inclusive Team Culture 
AWS values curiosity and connection. Our employee-led and company-sponsored affinity groups promote inclusion and empower our people to take pride in what makes us unique. Our inclusion events foster stronger, more collaborative teams. Our continual innovation is fueled by the bold ideas, fresh perspectives, and passionate voices our teams bring to everything we do.

Mentorship and Career Growth
We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional.",https://account.amazon.com/jobs/3194340/apply
